countyFIPS,mean_temp,Mean T,min_temp,Min T,max_temp,Max T,total_prec,Total P,rh,RH
4025,-0.708200075,5.88E-15,-0.694896214,3.02E-14,-0.716375034,2.05E-15,,,0.144984092,0.17274725
4027,-0.656134622,2.22E-12,-0.665601941,8.24E-13,-0.659748668,1.53E-12,0.018363027,0.863605545,0.278256863,0.007918157
5001,-0.017198821,0.863774425,0.021658615,0.828932614,-0.042178197,0.673816198,0.042160725,0.673943639,-0.064460163,0.519794534
5003,-0.326654002,0.000967188,-0.269831941,0.006913333,-0.344670905,0.000476607,0.212824539,0.034431846,0.104648071,0.302613583
5005,-0.199424705,0.04342766,-0.157557112,0.111956622,-0.197122234,0.045957355,-0.106809941,0.282890603,-0.213250517,0.030557599
5007,-0.534071408,6.26E-09,-0.443355273,2.73E-06,-0.585258835,8.44E-11,0.045099113,0.651016617,-0.191591775,0.052536179
5009,-0.343051466,0.00041604,-0.317616779,0.001142337,-0.347995842,0.000338408,-0.024543743,0.806563654,-0.03415806,0.733233626
5011,-0.542770908,9.62E-08,-0.398080097,0.000176808,-0.601413415,1.45E-09,0.172224798,0.117221074,0.054994499,0.619290021
5013,-0.13798945,0.244337835,-0.107194397,0.366703079,-0.128968994,0.276841597,0.038081583,0.749067304,-0.041729415,0.725937012
5015,-0.199619177,0.043219409,-0.151309764,0.127088613,-0.246790799,0.011968024,-0.054166485,0.58684069,-0.018644388,0.851718005
5017,-0.330871445,0.001746928,-0.285996168,0.007245433,-0.326981214,0.001993431,0.337490332,0.001390039,0.080942485,0.456099135
5019,-0.349686507,0.000337827,-0.309874589,0.001613586,-0.30584145,0.001868999,0.007330889,0.941998343,0.115210007,0.251274549
5021,-0.285443624,0.003470726,-0.247037882,0.011880206,-0.291841831,0.00277951,-0.023355554,0.814851359,0.055674848,0.576451348
5023,-0.525976811,1.37E-08,-0.472390569,5.37E-07,-0.509531007,4.52E-08,-0.03117557,0.755760356,-0.039972991,0.689973225
5025,-0.317012425,0.002618109,-0.291958045,0.005779136,-0.299996029,0.004515719,0.07747602,0.473079741,-0.020565174,0.849167984
5027,-0.138085553,0.166343754,-0.136194668,0.172279613,-0.135804037,0.173525096,0.152605811,0.12571215,0.110418623,0.269241197
5029,-0.568698071,1.00E-09,-0.542612292,7.85E-09,-0.530376804,1.94E-08,0.13072644,0.199479782,0.073361866,0.472821758
5031,-0.303418433,0.001835875,-0.265744505,0.006666458,-0.292538121,0.002712312,-0.067171602,0.500209931,-0.076760843,0.440903769
5033,-0.44666729,2.25E-06,-0.436714008,3.99E-06,-0.454582677,1.41E-06,0.088669899,0.373103732,0.060395332,0.544502304
5035,-0.353985147,0.000262306,-0.292604036,0.002841912,-0.351891966,0.000286894,0.035158834,0.725724124,-0.140458084,0.159111881
5037,-0.540027682,9.54E-09,-0.513272834,6.51E-08,-0.531973764,1.73E-08,0.099100268,0.331624131,-0.043252288,0.672382777
5039,-0.318141564,0.004028996,-0.270973057,0.01504958,-0.33772698,0.002185912,0.049959544,0.65986906,-0.004052155,0.971542866
5041,-0.413471596,1.91E-05,-0.349161554,0.000370202,-0.400180813,3.70E-05,0.196849823,0.049646004,-0.009514923,0.925144835
5043,-0.499801761,2.92E-07,-0.41269091,3.57E-05,-0.478096423,1.10E-06,0.190988437,0.065192076,0.130160119,0.211156634
5045,-0.630359093,9.69E-13,-0.578374735,1.57E-10,-0.606616,1.11E-11,0.048853279,0.624099601,-0.000977624,0.992180284
5047,-0.114899725,0.247801578,-0.064742158,0.515870282,-0.159495233,0.107558503,0.046628752,0.639992505,0.084811787,0.394337879
5049,-0.133104874,0.182312609,-0.123125271,0.217622114,-0.120833196,0.226373526,-0.046070607,0.645659711,-0.12054385,0.227495616
5051,-0.453279735,1.52E-06,-0.391612161,4.30E-05,-0.465318862,7.33E-07,-0.033587405,0.736260229,0.002235367,0.98212118
5053,-0.483838943,2.58E-07,-0.438638841,4.00E-06,-0.385677678,6.25E-05,0.038018929,0.704407716,0.044179656,0.659278943
5055,-0.280929463,0.004047291,-0.231056752,0.018863317,-0.292150823,0.002749507,0.059493837,0.550536246,0.059155186,0.552811265
5057,-0.278139928,0.004445023,-0.258392659,0.0084061,-0.19528283,0.048065075,0.064321353,0.518608042,0.095781946,0.335832586
5059,-0.21147914,0.032866783,-0.164959613,0.097549996,-0.221334061,0.025376715,-0.137795605,0.167243992,0.009125137,0.927472391
5061,-0.278190639,0.006062329,-0.261132582,0.010175631,-0.311387824,0.002013998,-0.072565732,0.482299172,-0.073888752,0.474328385
5063,-0.231472283,0.018644551,-0.184810733,0.061641407,-0.234632146,0.017051352,-0.053557928,0.591056379,-0.011435954,0.908722908
5065,-0.031233729,0.760133526,0.010221599,0.92042931,-0.041781345,0.682917083,-0.207219458,0.040626031,-0.198887126,0.049613556
5067,-0.025694844,0.79768118,-0.010375241,0.91756921,-0.027912453,0.780642457,0.168194365,0.09106523,0.183003636,0.065614565
5069,-0.14461162,0.145003561,-0.081027116,0.415852086,-0.151264535,0.127203612,0.024192109,0.808344595,0.034456714,0.729694231
5071,-0.43683249,4.95E-06,-0.386115641,6.67E-05,-0.484281425,2.88E-07,0.032451735,0.747330525,-0.063841023,0.525913954
