FIPS,STATE_FIPS,population,covid_cases,covid_deaths,POP13_SQMI,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,Prevalence of obesity,Hypertension,Diabetes,CVD,HIV/AIDS
19029,19,12836,0.10673106886880648,0.0,24.6,1.0623247117482082,0.0027267061389841074,0.0021813649111872857,0.002337176690557806,0.003505765035836709,0.01971019009037083,0.00747896540978498,0.006699906512932377,0.5312402617637894,0.5560143346837021,0.07190713617949517,0.0663758180118417,0.06598628856341539,0.06551885322530383,0.048535369273917106,0.1117949516983484,0.1117949516983484,0.16944531006544095,0.14809909629167964,0.11117170458086631,0.07829541913368651,0.03832969772514802,0.46587722031785606,2.28,0.06006544094733562,0.08211280772826425,0.08335930196322842,0.16274540355250858,0.012231224680585852,0.028435649735119976,0.3026643814272359,2.82,0.51347771891555,0.04760049859769398,0.33741040822686197,0.1284668120909941,0.2605952009971954,0.0016105665316297913,0.07455593642879402,0.003334934870676223,-0.00771268307884076
19031,19,18627,0.3398292800773071,0.004455897353304344,32.1,0.9711708809792237,0.0027916465346003116,0.0015568797981424813,0.004563268373865894,0.00016105653084232566,0.015246684919740162,0.0023084769420733346,0.010576045525312718,0.49127610457937404,0.5018521501046868,0.06163096580232995,0.067590057443496,0.0686637676491115,0.06657003274816127,0.040103076179739086,0.10543834219144253,0.12208085037848285,0.16272078166102968,0.13228109733183013,0.08009878133891662,0.05642347130509476,0.02952703065442637,0.4032318677189027,2.42,0.048639072314382345,0.057067697428464056,0.09180222258012563,0.14033392387394641,0.01111290062812047,0.02222580125624094,0.2781446287646964,2.91,0.43291995490417134,0.029688087185268695,0.31690556718741614,0.08632630053148656,0.2588715305738981,0.0015850186288720674,0.04021044720030064,0.0020106347774735602,0.00048316959252697695
19033,19,42450,0.2788457008244994,0.005512367491166078,76.4,0.9885512367491166,0.013616018845700824,0.002143698468786808,0.008881036513545347,0.00021201413427561838,0.039905771495877505,0.009799764428739694,0.016866902237926973,0.5074676089517078,0.532603062426384,0.0599057714958775,0.05851590106007067,0.06487632508833922,0.0711660777385159,0.05677267373380448,0.1165135453474676,0.11321554770318021,0.16560659599528857,0.14694935217903415,0.08782096584216725,0.06742049469964664,0.031307420494699645,0.4558303886925795,2.22,0.0652532391048292,0.08520612485276796,0.07764428739693757,0.13917550058892816,0.012084805653710248,0.028645465253239105,0.2776442873969376,2.81,0.5220965842167256,0.06626619552414606,0.32402826855123673,0.13180212014134277,0.23382803297997645,0.0012882890459363957,0.08480565371024736,0.0021750872084805653,0.0006124852767962309
19035,19,11235,0.39101023587004896,0.002314196706720071,21.0,1.0384512683578104,0.005874499332443258,0.0028482421005785494,0.005518469069870939,0.0008010680907877169,0.024388072986203827,0.011659991099243436,0.009345794392523364,0.5299510458388963,0.5445482866043614,0.06061415220293725,0.060169114374721853,0.06364040943480195,0.06426346239430351,0.047797062750333776,0.10582999554962172,0.10645304850912328,0.17525589675122386,0.15870048954161103,0.10084557187360926,0.0866933689363596,0.04423676012461059,0.4634623943035158,2.25,0.06488651535380507,0.07823765020026702,0.07957276368491321,0.16920338228749443,0.01326212728081887,0.022963951935914554,0.3012016021361816,2.78,0.5141967067200712,0.050734312416555405,0.35131286159323544,0.11214953271028037,0.27405429461504227,0.0011085198041833556,0.10796617712505563,0.0020671522029372495,-0.008811748998664886
19037,19,11933,0.14707114723874967,0.0,24.6,1.0155870275706025,0.003435850163412386,0.0008380122349786307,0.0033520489399145228,0.0,0.022542529120925164,0.014162406771138858,0.005028073409871784,0.5241766529791335,0.5182267661107852,0.06888460571524345,0.06972261795022207,0.06570015922232465,0.07014162406771139,0.04642587781781614,0.10424872203134165,0.11237744071063438,0.1647532053967988,0.14103745914690355,0.0984664376099891,0.06754378613927764,0.033101483281655915,0.4361015670828794,2.36,0.06008547724796782,0.0653649543283332,0.09151093605966647,0.15461325735355735,0.012151177407190145,0.01826866672253415,0.2924662700075421,2.89,0.47590714824436436,0.03980558116148496,0.3533059582669907,0.08279560881588871,0.22676611078521747,0.0007240095533394788,0.06419173719936311,0.002959675940668734,0.0005028073409871785
19039,19,9395,0.7941458222458755,0.012027674294837679,21.6,0.932197977647685,0.004151144225651942,0.0030867482703565725,0.003938265034592868,0.0004257583821181479,0.09866950505588079,0.03512506652474721,0.009473124002128791,0.4923895689196381,0.4960085151676424,0.07333688131985099,0.06812134113890367,0.06695050558807876,0.06439595529536987,0.05417775412453433,0.11016498137307078,0.11335816923895689,0.14411921234699307,0.1288983501862693,0.0825971261309207,0.05683874401277275,0.02543906333155934,0.3939329430548164,2.47,0.04683342203299627,0.06269292176689728,0.0837679616817456,0.12676955827567854,0.011601915912719531,0.023523150612027675,0.26194784459819054,3.01,0.43491218733368814,0.04097924427887174,0.28089409260244813,0.11303885045236828,0.26248004257583823,0.001232083022884513,0.08408728046833422,0.0021462410856838746,0.0007450771687067589
19041,19,16016,0.41914335664335667,0.0012487512487512488,29.2,1.0038086913086912,0.004308191808191808,0.0023726273726273725,0.006181318681318681,6.243756243756244e-05,0.029782717282717284,0.012237762237762238,0.011675824175824176,0.5101773226773226,0.5304695304695305,0.0673076923076923,0.06505994005994006,0.06537212787212787,0.06487262737262738,0.05001248751248751,0.12318931068931069,0.11426073926073926,0.15815434565434566,0.140984015984016,0.08516483516483517,0.06886863136863138,0.037400099900099903,0.45467032967032966,2.26,0.062000499500499504,0.08198051948051949,0.0842907092907093,0.1481018981018981,0.01155094905094905,0.028346653346653348,0.286963036963037,2.82,0.5033716283716284,0.048701298701298704,0.3211788211788212,0.13349150849150848,0.26854395604395603,0.0010348611388611387,0.09003496503496504,0.001794315684315684,0.00043706293706293706
19043,19,17549,0.2054817938344065,0.015214542139153228,23.0,1.0103709613083367,0.003475981537409539,0.001139666077839193,0.0023932987634623054,0.0009687161661633141,0.017436890990939653,0.006268163428115562,0.008433528976010029,0.5173514160351017,0.5156989002222349,0.06393526696677873,0.06439113339791441,0.0669553820730526,0.06575873269132144,0.04473189355518833,0.09823921590973844,0.11191520884380876,0.16969627899025586,0.1477577069918514,0.09544703401903243,0.0702034303948943,0.03401903242349991,0.4330161262750014,2.35,0.06011738560601744,0.06513191634850989,0.08427830645620833,0.15533648640948203,0.012080460425095448,0.01829164054931905,0.28605618553763745,2.88,0.5127927517237449,0.07977662544874352,0.3315858453473132,0.10143028092768819,0.2764260071798963,0.0013908368568009571,0.05464698843238931,0.0020665049860390905,0.0005128497350276369
19045,19,46429,0.19856124405005493,0.0022399793232677854,68.9,0.9940339012255272,0.027805897176333756,0.002606129789571173,0.006030713562644037,0.00025845915268474446,0.02677206056559478,0.007775312843266062,0.019362898188632106,0.5204721187189041,0.5374011932197549,0.06666092312994033,0.06767322147795558,0.07118395830192337,0.07152857050550303,0.05862715113398953,0.11611277434362144,0.12466346464494174,0.16670615348166018,0.13666027698205863,0.09067608606689784,0.059122531176635296,0.02825820069353206,0.4355682870619656,2.39,0.05655947791251158,0.06999935385211829,0.08423614551250296,0.1333433845226044,0.014538327338516874,0.030993560059445605,0.28415430011415277,2.92,0.4680910637747959,0.03252277671283034,0.3165047707251933,0.11906351633677227,0.2535484287837343,0.0012607858019772127,0.09089146869413513,0.002673371901182451,0.0007538391953305047
19047,19,16820,2.7931629013079666,0.011771700356718193,23.9,0.8423305588585018,0.012366230677764566,0.0035077288941736027,0.006183115338882283,0.0009512485136741974,0.24560047562425683,0.13448275862068965,0.01658739595719382,0.5163495838287753,0.5000594530321046,0.07544589774078478,0.07205707491082045,0.07413793103448275,0.07942925089179548,0.057074910820451845,0.11016646848989299,0.11409036860879905,0.14661117717003566,0.1213436385255648,0.08115338882282996,0.054518430439952435,0.03038049940546968,0.38127229488703923,2.57,0.047919143876337694,0.05511296076099881,0.08620689655172414,0.12033293697978596,0.013674197384066587,0.024256837098692034,0.2592746730083234,3.1,0.41278240190249704,0.03151010701545779,0.2787158145065398,0.1025564803804994,0.2417360285374554,0.0009633866825208087,0.08983353151010702,0.0021737174197384067,0.0007728894173602853
